reviews,Fine-grained sentiment score,review_category
"  No fingerprint sensor, normal charging speed, camera not bad, pubg play with gfx tool in extreme setting smoothly but gyro repond veey slow (not work properly).This phone made only normal usage.",-0.0498,negative
"  Overall performance of the phone is good, The battery when compared to other phones in same price range is weak , camera is pathetic, display is not bad ..",-0.2144,negative
"  Excellent phone at competitive price. Great value for money. People looking for low budget phone with comparable features of high end, can blindly opt for this phone and make it ranking no. 1 in mobiles",0.8689,positive
"  I regret buying this after I got to know that I could have bought note 6 pro at slightly higher price, which is better phone then this one :(",-0.4215,negative
"  I gave this phone as a gift to my Sister and she loved the phone. The charger received along with the phone was faulty and did not charge, I called up Amazon however the entire product had to be returned and was also out of stock, there was no option to retutn the charger and hence I did not return it.",0.6124,positive
   Defective piece delivered and now not replacing it.because problem had seen in mobile after 10  days of deliverybso now they are not replacing it... Very bad service.. Not satisfied at all,-0.7761,negative
"  Damdar product at this price range. Battery is very good last long front camera is awesome, back panel and its colour looks very cool. Overall very best phone at this price range just go for it",0.9369,positive
  Liked display and notch area. Gives feeling of large screen. Happy about battery too. Cam is descent but could have been better for this price range.,0.81,positive
  Battery life 3 days.smooth display. Classic look. fast charge. Good camera.average performence. 7500 price. Low padjet High range mopile,0.2023,positive
"  Redmi 8a average budget friendly phone...i bought 2 redmi 8a dual.i felt some issues on automatic brightness .Normally it will be work under the light conditions but when i put it on,suddenly the brightness getting low then it will never back to normal light..both devices have same pblm..",0.5647,positive
  Good phone in this price range . Can’t expect much from the phone as it is sufficiently loaded.,0.4404,positive
  in this price range this is best smartphone for basic use.Its runs PUBG also on low settings but basically its not made for gaming purposes.This is best non gamer user like me who used only phones for calling and normal streaming purposes.And speaker of this phone is quite loud also.I likes this phone.,0.945,positive
"  A very good mobile, camera is not good,But performance is good,Recommended for day to day work",0.4927,positive
  I bought this phone for my momThe smartphone comes with a 5000 mAH battery. Large screen good camera.,0.4404,positive
  Overall a good phone with quite interesting specifications but not for youth they need more powerful processor and other specifications,0.7956,positive
  Good mobile at this price I mean it's such a budget friendly phone. And it's battery backup is great.,0.8807,positive
  Finger print sensor not available,0,positive
"  Thank you amazon.time to time delivery super.packaging is excellent.redmi note 8Adual.3gb,64gb mobile is super.",0.7506,positive
"  Amazing product at this range i don't have to say battery backup is amazing and cameras just do what they are suppose to do, don't expect much from them, overall quality is amazing i love it.",0.9485,positive
  Faulty Product - The charger is faulty and the phone does not charge at all. Unfortunately I got the product during the start of lockdown and now I’m stuck with a faulty product without option of being able to return! Extremely unhappy and feel cheated !,-0.9458,negative
  Good phone in budget price. Need to improve camera quality. Especially front camera needs improvement. Can give silicone cover atleast and charging can be improved fast front,0.8979,positive
  I just bought 2 days back..phone is ok  . But they have sent corrupt charger which is not working at all.. please replace it ...it never get charges more than 2 %... or refund my money  .Amazon  should take care of the products before delivering it . We can't wander to courier office often n often.,0.9026,positive
"  The product was of very bad quality. Tried to connect Amazon on call, but due to lockdown, it was not possible. When I was connected, I told them that volume button is not working, they said try after restarting the phone. That problem still persist and every time I have to restart the phone to operate volume button.",-0.6805,negative
"  This phone gives you a lot of features which doesn't come in other brands in the same price range. Battery is good, camera is okay and fingerprints works just fine. If you have low budget you can go for this phone.",0.5423,positive
  Redmi 8A Dual I bought this mobile some months ago & after using this I can bet this is the best mobile phone in such a cheap price...Battery life is good Camera quality is ok ok but only Fingerprint is not in this phone otherwise good for working people.,0.8625,positive
"  Camera: The camera quality is not good when considered for portrait shoot. Images are not sharp, you will find the camera to be tiny and not a great build.Body build quality: Worth the moneyRAM: Okay, as its not a gaming mobileAI face unlock: Good",-0.34,negative
  This is made in China. Imported in 07/2020. Beware.,0,positive
  Top class 👌spec's in it's price.well design 🤟by Xiaomi . Value for money.Most of the people who have buy a new phone in this price range they have one thing in the mind that's value for money. And it is that. 🙏Excellent 👍 service by Amazon .,0.8494,positive
  Basically  this phone is bought for my mom and she loves it .She is happy what is product  offer to her .But there is only issue with finger print sensor which is not given .,0.5719,positive
"  Ok ok ,not soo  better go for samsung ...Nothing about this product 3.8 ratingopen light camera  is good 5 ratingBut inside house camera 2.5U decide",0.5986,positive
  The Screen starts flickering after use of a Month! Without any rough use of the Phone! Will suggest don’t do for this Phone Rather u can get better of it with MI itself! Such a fault in Screen not tolerable.,0.2677,positive
  Worst product. It's feel like brick in hand.. so heavy . Phone hangs a lot and heating issues are there. OS is not fast and remember it produces lot of radiation ... don't go for it.,0.1531,positive
"  The product seemed to be excellent for one month but then began to restart frequently, redmi customer care executive suggested to visit service centre, unable to visit service centre during lockdown. Pathetic experience for the first time from Amazon.",0.3919,positive
  There is no warranty card inside the boxNo ear phones connector tooAnd these days a screen guard and a transparent case are given to customers but in amazon theres nothing,0.1154,positive
  It get hang up within 2 week. After rebooting by calling customer care it's running ok but risk remains,0.0129,positive
  Review after 3 month useNice phone in this rangeGood cameraGood batteryFeel very good and nice look,0.7397,positive
  Dislike  :  Not head phone available with this packing.Like  : we like RedmiUse  : for my daughter.,-0.0258,negative
  Looks very cheap. you can buy an advanced/better mobile by adding two-three thousand to your budget.,0,positive
  it's a good product. face sensor is work very good.  it's camera battery life and over all performance is the fantastic with its price. i am so happy with mobile . back cover is not given with  mobile.,0.9375,positive
"  In my set I am suffering from lost of network, I don't know why this occurs. SIM is tested on other mobile instrument no problem of network. In this set spoken to various times on customer care all test done as per there instructions but all in vein. Kindly help.",0.8351,positive
   This phone is worst......the screen start flickering after three to four days of use.,0,positive
"  Phone worked fine for 10 days but now m facing problems. Apps getting crashed, Opened my  contacts, Screen was automatically running.  when i called someone, screen goes turned off and did not turned on even after pressing power button multiple times.",-0.4854,negative
"  This phone is great from every aspect.I bought this phone for my mom.She was amazed to see the battery backup this phone has.Camera is good too for the price.If you're buying this phone for your mom or dad, then it's a great buy.",0.936,positive
  The product is delivered in good condition.I am satisfied with the packagingI bought this smartphone for old person who only needs it for primary use such as camera whatsApp and calling purpose. Whosoever is buying this for basic purpose can definitely go with this product.,0.8126,positive
