reviews,Fine-grained sentiment score,review_category
"  This is just an amazing phone. The camera is really good, Samsung's OneUI is feature rich, but the display and battery are the real MVPs here. For such a huge battery, the phone doesn't feel that heavy, lighter than phones within this price range.But that's because they use glass, and Samsung uses a material which is basically plastic, and to be honest, I would pick plastic over glass anyday. Glass is glass and glass breaks. Besides there is no point in having a glass back if it doesn't have wireless charging as well right?Speaking about the camera, it is very similar to any mid-ranger, but the highlight I would say is Single Take. It is not only just fun to use, but is very helpful as well. I didn't expect to like it this much. It is amazing.Now the display, it's huge. And it's vibrant. It's just a pleasure to look at. Sure it may be 60Hz, but the sAMOLED panel is a cut above the rest.And the 6000mAh battery is coupled with a 25W fast charger, which charged the phone reasonably fast, about 80 minutes from 10% to 98%. This is definitely a two-day phone as I am a mid-weight user, primarily media consumption.The one glaring issue: THE PROCESSOR, and in extension the GPU. It is noticeably inferior to Snapdragon 720g, 730g and the 730 which you can find in phones of similar price range. The difference is not that apparent in daily usage, but I'm sure it will impact a lot if you scroll through media a lot, or if you game a lot. So if you're a gamer, I would suggest a Chinese OEM, they have better hardware for the price.In conclusion, if you are a media consumer who also uses the camera a lot, buy this phone without a doubt. If you are anything more - a gamer, a person who wants to future-proof their phone etc.. I would look elsewhere.I love this phone as this fits my usage perfectly.",0.9936,positive
"  In one word the phone is awesome. U can go for it. I am writing this review after 3 months of usage.Pros:1. Battery life is awesome. It normally last more than a day in vast usage. I had got a maximum backup of 3 day with single charge at normal usage.2. 64 mp camera is just fantastic. Pictures are crisp and detailed. Even it will not haze with sufficient zoom. Night mode is much better then other phones.3. Look is also good with a punch hole camera. Samsung has maintained a premium look even after housing a 6000 mah battery. Phone looks slim.4. Display is much better even then premium Chinese smartphone. Super amoled as it is.5. Finger print sensor is much faster. Face lock is also very good.6. Speakers are loud and crisp. U will get clear, loud and detailed sound while calling and music/ videos playing.7. Gastric look also provide a premium look. (Even Glass back is desired as it becomes a standard now a days).8. Phone weight less with 6000 mah battery. It takes 1.5 hrs to completely charge. Thanks to 25 watts super fast charging from samsung.",0.9884,positive
"  My issue:I purchased this mobile to play PubG or other games but play games on this mobile is now a dream because it's stucking during play and Amazon is not providing any return and replacement option while my return window is still open.Regarding Amazon service:This time amzon changed their policy, so only replacement option available, but you won't be able to replace it because if you are facing any issue then it's technical staff will not approve or accept it.Regarding Samsung:I tried samsun mobile device this time but this company haven't changed so far. They are showing super fast processor or ram but you won't be able to play any game like PubG or any other game, all games are stucking. I will not recommend samsung mobile, you can buy note 9 pro insted of these samsung mobiles.Conclusion before buying any product on Amazon please check they are providing return and replacement option, if they are providing only replacement option then Don't buy those products from Amazon because it's a trap.Don't waste your money on Amazon because they have proven that we should not buy any product online. Because after purchasing if you are facing any issue afterwords their support team will not help you to return it.Thia is just my review and chalanges that I'm facing with AmazonGod bless you guys.",0.9867,positive
  The phone is getting heat please don’t buy this ever,0.3182,positive
   Samsung m31s heap reals very bad experiencewhen we use other than system appsScreen gets blinksWhile playing video the screen gets blinks that irritates us to use ...,-0.6901,negative
  This phone has multiple  issues..1. Screen flickering issue in slow motion n in super slow motion..2. volume  controls not working while screen mirroring..3. severe heat while talking for few minutes... still my ears r burning 🔥,-0.0258,negative
  Don't go for this product. It's not upto the mark as mentioned in product description. Camera quality is not at all good and face unlock is very slow.  Also the phone refreshing rate is very slow.Also the Amazon team is not helping me with returning the product when i am trying to return this within 24hrs of delivery.Worst camera from SamsungWorst support from Amazon team,0.2662,positive
  Lots and lots of heating problem is there in the upper part of the phone while calling or browsing. Because of this issue you can't  call without earphones. Camera is also not that good as mentioned. Battery is also draining too fast .,-0.6256,negative
  Phone was delivered without a sim ejector pin and outer case .There was no plastic packaging outside the box only a seal was present.,-0.296,negative
"  I haven't words for M31S,  GREAT, I didn't like Chinese items.Thanks",0.5751,positive
"  I bought this phone only the reason it have a best camera. But after 5 days use i am not satisfied with this phone. Reasons:-1. Camera:  It's not up to the mark. In low light photo is very bad.photo looks blur. In night also camera not good. Only v can take good photo in evening. That time all phones give us better photos.No AI support in camera. And portrait mode is in not in one click, its also not perfect. Macro also not good.2. Battery: The 6000 battery feels like 4500mah battery. One day we can use.3. Processer: now I don't feel any lag,but all youtube videos we can see this processor is not good enough for this phone.4. There is no second space option, No IR remote and gallery doest have discover,album options like iphone and honor phone.5. No screen recording option and no network speed showing option.Pros:1. In single shot we can get many videos and photos.2. Great display & design3. Smooth touch & fast fingerprint sensor.",0.7381,positive
